,Unnamed: 0.1,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,police_dist,police_station_name,medical_dist,medical_name,school_dist,school_name,farmers_market_dist,farmers_market_name,view_y_n,basement_y_n,grade_10 Very Good,grade_11 Excellent,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Average,condition_Fair,condition_Good,condition_Poor,condition_Very Good
17954,17954,4/22/2015,3,3.0,2390,8993,2.0,1680,710.0,1988,0.0,98003,47.3532,-122.306,1820,10362,POINT (-122.306 47.3532),0.03917258584469793,Lake Dolloff Storefront,0.01193050866044653,HealthPoint Midway,0.007828981869261556,Mark Twain Elementary School-Federal Way,0.03470325858257145,Federal Way Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6165,6165,3/18/2015,4,1.5,1440,8680,1.5,1440,0.0,1922,0.0,98178,47.502,-122.228,1440,9000,POINT (-122.228 47.502),0.016366243536500808,West Hill Storefront,0.02425213185482521,HealthPoint Renton,0.004176058291579704,Bryn Mawr Elementary School,0.029956019047538026,Renton Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20954,20954,5/22/2014,3,2.25,1280,959,3.0,1280,0.0,2005,0.0,98103,47.6914,-122.343,1130,1126,POINT (-122.343 47.6914),0.014164968754823003,Seattle Police North Precinct,0.013451707344527141,Blood Bank-Northend,0.004478049778947918,Robert Eagle Staff Middle School,0.018065831709060825,Phinney Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8481,8481,5/20/2014,3,1.0,1050,5000,1.0,1050,0.0,1967,0.0,98056,47.4923,-122.165,1050,5200,POINT (-122.165 47.4923),0.04363301738796437,Renton Police Department,0.008327589611768615,Valley Medical Highlands Primary Care,0.00441492160314951,Honey Dew Elementary School,0.044808737565484126,Renton Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16279,16279,5/4/2015,3,1.75,1580,5750,1.0,1330,250.0,1947,0.0,98199,47.6339,-122.392,2480,5750,POINT (-122.392 47.6339),0.0556242282318119,Seattle Police Harbor Patrol Office,0.009759034557305868,Swedish Clinic Magnolia,0.012220361454020973,Catharine Blaine K-8 School,0.009823510280503643,Magnolia Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7139,7139,12/16/2014,3,2.25,2680,10440,1.0,1540,1140.0,1963,0.0,98116,47.56100000000001,-122.398,2140,7560,POINT (-122.398 47.56100000000001),0.04396698896342418,Seattle Police Southwest Precinct,0.016640534562909953,Swedish West Seattle Primary Care,0.0046284646648502145,Genesee Hill Elementary School,0.010000014824709687,West Seattle Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16799,16799,3/9/2015,4,2.0,1970,7451,1.0,1350,620.0,1962,0.0,98133,47.765,-122.335,1980,7510,POINT (-122.335 47.765),0.008697345687202276,Shoreline Police Department,0.01477688771920559,UW Clinic Shoreline,0.006548040324528703,Echo Lake Elementary School,0.026601324106335027,Shoreline Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1836,1836,12/1/2014,4,2.5,3830,13800,1.0,2030,1800.0,1969,0.0,98006,47.5671,-122.157,3460,9875,POINT (-122.157 47.5671),0.01707538291842749,Factoria Police Substation,0.012486430345037951,Kaiser Permanente - Factoria,0.006580525495025486,Tyee Middle School,0.0592920765933881,Crossroads Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2337,2337,7/14/2014,2,3.25,2700,3444,3.0,2700,0.0,1990,0.0,98075,47.5684,-122.06,2710,3444,POINT (-122.06 47.5684),0.04027423001853068,Sammamish Police Department,0.022647660377185897,UW Clinic Issaquah,0.026568826153481502,Creekside Elementary School,0.021000424419626147,Issaquah Farmers Market,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12674,12674,3/18/2015,3,1.5,2290,9600,1.0,2290,0.0,1967,0.0,98042,47.3643,-122.111,1310,9600,POINT (-122.111 47.3643),0.008702910790345781,Covington Police Department,0.008066063364478862,Valley Medical Covington,0.008462722925965192,Rainier Christian High School,0.08159188361898068,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19992,19992,12/2/2014,3,2.25,1640,1873,3.0,1640,0.0,2014,0.0,98112,47.6196,-122.297,1640,3920,POINT (-122.297 47.6196),0.02081083185361866,Seattle Police East Precinct,0.010688383507640266,Country Doctor Community Clinic,0.004655209054407806,The Valley School,0.007567986574764628,Madrona Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12395,12395,3/10/2015,2,2.5,1320,1957,1.0,660,660.0,2004,0.0,98106,47.5364,-122.365,1420,2198,POINT (-122.365 47.5364),0.003140565792070093,Seattle Police Southwest Precinct,0.0025273680224666235,Highline West Seattle Mental Health Center,0.0051564597546641935,David T. Denny International Middle School,0.0337507386977701,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7223,7223,12/5/2014,5,2.5,1990,6840,2.0,1990,0.0,1974,0.0,98034,47.7162,-122.166,1990,7150,POINT (-122.166 47.7162),0.021393839627751758,Kirkland Police Department,0.012714129981538407,EvergreenHealth Medical Center,0.010984147543846115,John Muir Elementary School,0.038572610468839856,Redmond Saturday Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8069,8069,5/29/2014,4,2.0,2240,7725,1.0,1120,1120.0,1956,0.0,98106,47.5331,-122.365,1340,6300,POINT (-122.365 47.5331),0.004180982236026689,Seattle Police Southwest Precinct,0.0016508148152012251,Navos Mental Health Solutions,0.0020404579068256518,David T. Denny International Middle School,0.03623565051774106,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7471,7471,4/16/2015,3,1.0,1620,13803,1.0,1620,0.0,1969,0.0,98038,47.3631,-122.028,1260,10370,POINT (-122.028 47.3631),0.03515203402720326,Maple Valley Police Department,0.02802089907975664,Valley Medical Lake Sawyer Primary Care,0.0054947479704361216,Tahoma High School,0.011179860513303145,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13036,13036,6/4/2014,4,1.75,2020,7029,1.0,1430,590.0,1979,0.0,98052,47.6983,-122.127,1780,7200,POINT (-122.127 47.6983),0.01851246602371837,Redmond Police Department,0.01923191230070953,HealthPoint Redmond,0.0025727909288626788,Norman Rockwell Elementary School,0.014838855088250362,Redmond Saturday Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15645,15645,1/20/2015,3,2.25,2520,26943,1.0,1760,760.0,1977,0.0,98028,47.7728,-122.25,2300,10004,POINT (-122.25 47.7728),0.012299591308420229,Kenmore Police Department,0.050816501157798136,HealthPoint Bothell,0.00526257459024144,Kenmore Jr High School,0.031436968179149136,Bothell Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4695,4695,1/8/2015,4,4.0,4050,9517,2.0,3360,690.0,1990,0.0,98040,47.5769,-122.215,3330,9436,POINT (-122.215 47.5769),0.004574043125755825,Mercer Island Police Station,0.04320959242895861,Virginia Mason Clinic-Bellevue,0.005736189555633447,Mercer Island High School,0.019648411377900608,Mercer Island Farmers Market,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18815,18815,6/10/2014,4,2.5,2530,7563,1.0,1440,1090.0,1978,0.0,98011,47.7762,-122.21,1960,7811,POINT (-122.21 47.7762),0.015396550142217712,Bothell Police Department,0.017928698999160254,HealthPoint Bothell,0.0086151163111355,Saint Brendan Catholic School,0.01166288861625183,Bothell Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16592,16592,4/7/2015,3,1.75,2720,4720,1.5,1580,1140.0,1925,0.0,98105,47.6691,-122.29,1660,4640,POINT (-122.29 47.6691),0.031315984228057765,UW Police Department,0.007774536169207358,Virginia Mason Clinic-Sand Point,0.003140312726827353,William Cullen Bryant Elementary School,0.02342064423695973,University District Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5671,5671,12/16/2014,4,2.25,2910,10189,2.0,2910,0.0,1988,0.0,98006,47.5465,-122.155,2780,10125,POINT (-122.155 47.5465),0.015987818197079572,Newcastle Police Department,0.01557757916730706,Valley Medical Newcastle Primary Care,0.01249678945280824,Forest Ridge School of the Sacred Heart,0.07761215040870617,Crossroads Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13004,13004,9/25/2014,3,1.5,1510,10588,1.5,1510,0.0,1947,0.0,98198,47.3775,-122.319,1360,2873,POINT (-122.319 47.3775),0.027887050714197545,Des Moines Police Department,0.017770890004887126,HealthPoint Midway,0.013679358068315238,Parkside Elementary School,0.021821188845294874,Des Moines Waterfront Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21314,21314,6/16/2014,4,3.5,2840,4637,3.0,2840,0.0,2008,0.0,98125,47.7033,-122.321,1730,5279,POINT (-122.321 47.7033),0.013785864552197262,Seattle Police North Precinct,0.002036721928132424,Pacific Medical Center-North,0.005097848557775156,Olympic View Elementary School-Seattle,0.028193485905619205,Lake City Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17700,17700,4/8/2015,3,1.75,1500,7560,1.0,1500,0.0,1979,0.0,98003,47.3467,-122.296,1500,7560,POINT (-122.296 47.3467),0.02732799995947395,Lake Dolloff Storefront,0.02108347946897329,HealthPoint Midway,0.010062051949870058,Mark Twain Elementary School-Federal Way,0.03098848353992755,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2976,2976,9/3/2014,2,1.5,1920,6250,1.0,1060,860.0,1937,0.0,98199,47.6497,-122.393,2070,6250,POINT (-122.393 47.6497),0.05550500273876429,Seattle Police Harbor Patrol Office,0.011423223043942755,Swedish Clinic Magnolia,0.006307195423287648,Our Lady of Fatima Parish School,0.012290419218882123,Magnolia Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2832,2832,3/25/2015,4,2.75,2060,21344,1.0,1460,600.0,1978,0.0,98005,47.5934,-122.154,2060,16088,POINT (-122.154 47.5934),0.02150796624506534,WSP District 2 Headquarters and Communications,0.015908635803442508,Kaiser Permanente - Factoria,0.006567281704736539,Jubilee REACH,0.03559387496419498,Crossroads Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9990,9990,3/18/2015,5,3.25,3160,10587,1.0,2190,970.0,1960,0.0,98034,47.7238,-122.165,2200,7761,POINT (-122.165 47.7238),0.026442666652830096,Kirkland Police Department,0.015867247744368304,EvergreenHealth Medical Center,0.003469289051934291,John Muir Elementary School,0.03195514465791407,Woodinville Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1586,1586,10/14/2014,3,2.0,1920,7598,1.0,1920,0.0,1972,0.0,98177,47.7735,-122.363,2220,7598,POINT (-122.363 47.7735),0.021854834908322247,Shoreline Police Department,0.02090264837819411,UW Clinic Shoreline,0.003840929989914647,Einstein Middle School,0.0339618337425374,Shoreline Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13481,13481,12/9/2014,3,2.5,3040,34670,2.0,3040,0.0,1983,0.0,98072,47.7565,-122.129,3480,35001,POINT (-122.129 47.7565),0.033425771149569065,Woodinville Police Department,0.023721519067494527,UW Clinic Woodinville,0.011699378018275941,Hollywood Hill Elementary School,0.027947761222491502,Woodinville Farmers Market,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
498,498,8/18/2014,2,1.5,1490,5750,1.5,1190,300.0,1900,0.0,98116,47.5872,-122.39,1590,4025,POINT (-122.39 47.5872),0.05848879623081855,Seattle Police Southwest Precinct,0.0146813956298044,Swedish West Seattle Primary Care,0.00789308942540989,Lafayette Elementary School,0.026176478250348856,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10820,10820,7/18/2014,4,2.25,2420,9000,1.0,2000,420.0,1967,0.0,98146,47.4884,-122.363,2400,9035,POINT (-122.363 47.4884),0.02823300715466188,Burien Police Department,0.013728578512769143,Schicks Shadel,0.01146613983630833,Shorewood Elementary School,0.03192530534467178,Burien Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1552,1552,4/9/2015,4,2.25,2360,11523,2.0,2360,0.0,1968,0.0,98040,47.5318,-122.224,2850,11362,POINT (-122.224 47.5318),0.04429463030204956,West Hill Storefront,0.05101930972648943,HealthPoint Renton,0.004686280940246586,Lakeridge Elementary School-Mercer Island,0.051089995548004856,Mercer Island Farmers Market,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9718,9718,6/26/2014,4,2.25,2600,9900,1.0,1600,1000.0,1965,0.0,98178,47.4881,-122.237,1770,11250,POINT (-122.237 47.4881),0.0032535423508401593,West Hill Storefront,0.02305315310709534,HealthPoint Renton,0.0026685552325301405,Secondary Learning Center,0.030192365955625574,Renton Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134,134,1/26/2015,4,3.5,2140,2278,3.0,2140,0.0,2005,0.0,98107,47.6734,-122.38,1540,2285,POINT (-122.38 47.6734),0.050617578856620736,Seattle Police Harbor Patrol Office,0.005231971734321921,Polyclinic-Ballard,0.0035276468613823853,Salmon Bay K-8 School,0.007434339194007071,Ballard Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19896,19896,7/17/2014,2,3.0,2210,3917,2.0,1500,710.0,2008,0.0,98122,47.6166,-122.291,1720,3933,POINT (-122.291 47.6166),0.026331375689739416,Seattle Police East Precinct,0.0165749762786898,Hearing Speech and Deafness Center,0.004364522889667779,Madrona K-8 School,0.0067259316832380105,Madrona Farmers Market,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7794,7794,11/20/2014,3,2.5,2020,4183,2.0,2020,0.0,2012,0.0,98038,47.3658,-122.017,2030,4140,POINT (-122.017 47.3658),0.03993300816452421,KC Precinct 3 Headquarters,0.03934184552787074,Valley Medical Lake Sawyer Primary Care,0.007395549685042714,Administration Center-Tahoma,0.015422498289601096,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3558,3558,6/9/2014,3,2.25,2190,7149,1.0,1240,950.0,1963,0.0,98056,47.5243,-122.204,3500,7149,POINT (-122.204 47.5243),0.03791188051742931,Newcastle Police Department,0.03845182214238088,Valley Medical Newcastle Primary Care,0.009462475311146126,Kennydale Elementary School,0.04478084088946279,Renton Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20777,20777,7/16/2014,3,2.5,2010,2263,2.0,1340,670.0,2014,0.0,98122,47.6088,-122.311,1500,2670,POINT (-122.311 47.6088),0.008766995248435742,Seattle Police East Precinct,0.0013953815821816178,Swedish Cherry Hill Campus,0.0025866582880465397,Lake Washington Girls Middle School,0.01536073973666335,Madrona Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21029,21029,7/22/2014,4,2.5,2810,4500,2.0,2810,0.0,2014,0.0,98038,47.3552,-122.023,2980,5046,POINT (-122.023 47.3552),0.044466667842531005,Maple Valley Police Department,0.03251951328590543,Valley Medical Lake Sawyer Primary Care,0.004420635150805674,Glacier Park Elementary School,0.020153976181693914,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8123,8123,9/30/2014,3,2.0,1470,6950,1.0,1470,0.0,1932,0.0,98133,47.7619,-122.343,1660,5065,POINT (-122.343 47.7619),0.0016977600271325384,Shoreline Police Department,0.015823242896381002,UW Clinic Shoreline,0.00902946215861772,Echo Lake Elementary School,0.02037148570881051,Shoreline Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6956,6956,5/21/2014,3,3.25,3690,7200,2.0,3690,0.0,2007,0.0,98033,47.6815,-122.2,1880,7200,POINT (-122.2 47.6815),0.02923953468722675,Kirkland Police Department,0.037951193317830784,Pacific Medical Totem Lake,0.006083082331297076,Peter Kirk Elementary School,0.008208586234073358,Kirkland Wednesday Market,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15505,15505,7/10/2014,2,1.0,960,21850,1.0,960,0.0,1947,0.0,98032,47.4122,-122.267,1020,21850,POINT (-122.267 47.4122),0.02231144087401491,SeaTac Police Department,0.025548399576033696,HealthPoint Tyee Campus,0.02321716504821341,Neely-O Brien Elementary School,0.04386413318013506,Kent Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12760,12760,3/25/2015,4,2.5,2630,28298,2.0,2630,0.0,1996,0.0,98053,47.6314,-121.968,2840,26071,POINT (-121.968 47.6314),0.07509045227208679,Sammamish Police Department,0.08386816491098166,Swedish Pine Lake Primary Care,0.04051078125129305,Cascade Ridge Elementary School,0.05667218522652469,Carnation Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21433,21433,5/13/2014,4,2.5,2210,4861,2.0,2210,0.0,2013,0.0,98117,47.6959,-122.364,1590,5080,POINT (-122.364 47.6959),0.03005429641819765,Seattle Police North Precinct,0.023546947402079303,Blood Bank-Northend,0.00948208917636448,Greenwood Elementary School,0.02012453955118047,Phinney Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10281,10281,8/12/2014,4,2.25,2050,8372,2.0,2050,0.0,1984,0.0,98052,47.7234,-122.107,2010,8037,POINT (-122.107 47.7234),0.04902551652282665,Redmond Police Department,0.04694428281751474,HealthPoint Redmond,0.00431026836797263,Sunrise Elementary School-Northshore,0.04667648775479767,Redmond Saturday Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1686,1686,7/17/2014,2,1.75,1210,131115,1.5,1210,0.0,1950,0.0,98070,47.4599,-122.45,2020,185565,POINT (-122.45 47.4599),0.01778543576804326,Vashon Substation,0.10517628676089616,Schicks Shadel,0.00919009725151301,Harbor School,0.014790642114595175,Vashon Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15557,15557,4/27/2015,4,2.25,1890,4300,1.5,1350,540.0,1918,0.0,98103,47.6649,-122.337,1830,3800,POINT (-122.337 47.6649),0.0192192147920468,Seattle Police Harbor Patrol Office,0.019888865468463336,UW Medical Center Roosevelt,0.0010073736747287694,St. Benedict School,0.007084190114574525,Wallingford Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4357,4357,4/27/2015,4,1.75,3050,9440,1.0,1800,1250.0,1966,0.0,98034,47.7228,-122.183,2020,8660,POINT (-122.183 47.7228),0.016246764890265896,Kirkland Police Department,0.006373491581286164,Virginia Mason Clinic-Kirkland,0.0020847560596761712,Robert Frost Elementary School,0.03742686626325016,Juanita Friday Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18050,18050,9/5/2014,3,1.5,1250,9484,1.0,1250,0.0,1969,0.0,98042,47.3675,-122.147,1320,9600,POINT (-122.147 47.3675),0.030090464155862508,Covington Police Department,0.03173754504147618,Valley Medical Covington,0.00979677335231498,Meridian Elementary School,0.05666430469298709,Kent East Hill Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7031,7031,3/12/2015,4,2.5,2780,7985,2.0,2780,0.0,1992,0.0,98029,47.5608,-122.016,2650,8094,POINT (-122.016 47.5608),0.03547915130244793,Issaquah Police Department,0.02539907544245469,Swedish Medical Center Issaquah,0.005509986198296364,Pacific Cascade Middle School,0.035204801042524554,Issaquah Farmers Market,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20517,20517,9/18/2014,3,2.0,1590,8100,1.0,1060,530.0,1996,0.0,98038,47.3611,-122.047,1590,8100,POINT (-122.047 47.3611),0.029855671272344706,Maple Valley Police Department,0.009203232556881852,Valley Medical Lake Sawyer Primary Care,0.018491244186463533,Tahoma High School,0.021401759014935132,Maple Valley Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13950,13950,5/7/2015,2,1.0,1420,16400,1.5,1420,0.0,1943,0.0,98023,47.3221,-122.344,1900,16400,POINT (-122.344 47.3221),0.025155743719754573,Federal Way Police Department,0.014676452241907629,Kaiser Permanente - Federal Way,0.006458079993230418,Lake Grove Elementary School,0.03502133945270458,Federal Way Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7479,7479,10/22/2014,3,1.5,1640,8922,1.0,1640,0.0,1963,0.0,98146,47.495,-122.342,1540,9040,POINT (-122.342 47.495),0.020224213225036758,Greenbridge Storefront,0.0063606510880398655,HealthPoint Evergreen Campus,0.0015254137105535075,New Start High School,0.028383727777221555,Burien Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19522,19522,5/26/2014,3,1.5,1690,9144,1.0,1140,550.0,1956,0.0,98028,47.739,-122.253,1840,10600,POINT (-122.253 47.739),0.0218183315346074,Kenmore Police Department,0.05236888541742587,Fairfax Hospital,0.002342552604053386,Arrowhead Elementary School,0.029481363151051668,Lake Forest Park Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4075,4075,8/19/2014,3,2.0,1780,11342,1.0,1780,0.0,1964,0.0,98148,47.4617,-122.327,2140,8449,POINT (-122.327 47.4617),0.01698931588888283,Burien Police Department,0.014236426398397922,Kaiser Permanente - Burien,0.004767515852354458,Highline High School,0.013530135343872157,Burien Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3901,3901,7/25/2014,3,2.25,2180,6850,1.0,1750,430.0,1973,0.0,98034,47.7246,-122.217,1740,7016,POINT (-122.217 47.7246),0.03652022073369765,Kirkland Police Department,0.013595993705168534,Fairfax Hospital,0.009985291255415684,Juanita Elementary School,0.020131546430390803,Juanita Friday Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4696,4696,3/31/2015,4,2.0,2250,4200,1.5,1650,600.0,1909,0.0,98122,47.6136,-122.297,1200,3360,POINT (-122.297 47.6136),0.020320605146629703,Seattle Police East Precinct,0.010857508093762016,Hearing Speech and Deafness Center,0.0062814816615842034,Madrona K-8 School,0.0018051801848930327,Madrona Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21454,21454,1/9/2015,3,1.0,1030,24750,1.0,1030,0.0,1943,0.0,98023,47.3343,-122.362,2810,28800,POINT (-122.362 47.3343),0.04664542336672333,Federal Way Police Department,0.03641873951437938,Kaiser Permanente - Federal Way,0.007494385919380726,Adelaide Elementary School,0.0551213052954934,Federal Way Farmers Market,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10765,10765,7/9/2014,3,1.75,1710,8767,1.0,1710,0.0,1986,0.0,98033,47.6945,-122.188,2050,9200,POINT (-122.188 47.6945),0.01252294221798826,Kirkland Police Department,0.02188288435708921,Pacific Medical Totem Lake,0.007942317571787752,Alexander Graham Bell Elementary School,0.02588483049198156,Kirkland Wednesday Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
